# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun 20 19:26:42 2024
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbsmaxstr not null
# CONSTRAINT:  and st_lumstr not null)
#
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
#
pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_lum,st_lumerr1,st_lumerr2,st_lumlim
6.60766200,0.00001600,-0.00001500,0,0.074300,0.001300,-0.001400,0,12.274,0.404,-0.392,0,55.61997,11.75965,-11.44182,0,0.000000,,,0,87.280,0.390,-0.360,0,1.50,0.04,-0.04,0,1.25,0.07,-0.07,0,0.413,0.011,-0.012,0
3.17748350,0.00000094,-0.00000094,0,0.044690,0.000480,-0.000540,0,13.047,0.280,-0.269,0,232.01474,44.49598,-44.49598,0,0.000000,,,0,87.820,0.370,-0.330,0,1.11,0.02,-0.02,0,1.18,0.04,-0.04,0,0.176,0.025,-0.020,0
56.39879000,0.00010000,-0.00010000,0,0.308100,0.005500,-0.005800,0,12.285,0.437,-0.359,0,731.00534,34.96112,-34.96112,0,0.747100,0.007800,-0.008600,0,89.300,0.460,-0.600,0,1.29,0.05,-0.05,0,1.23,0.07,-0.07,0,0.316,0.006,-0.006,0
3.80161220,0.00000650,-0.00000650,0,0.052220,0.000890,-0.000960,0,13.574,0.448,-0.437,0,457.67291,54.03083,-47.67426,0,0.000000,0.048000,-0.052000,0,85.700,0.400,-0.400,0,1.44,0.04,-0.04,0,1.31,0.07,-0.07,0,0.439,0.030,-0.028,0
4.06644280,0.00000580,-0.00000580,0,0.048230,0.000750,-0.000790,0,13.305,0.359,-0.347,0,136.66622,41.31769,-41.31769,0,0.000000,,,0,86.200,0.120,-0.120,0,0.86,0.02,-0.02,0,0.91,0.04,-0.04,0,-0.287,0.032,-0.027,0
4.90198040,0.00000520,-0.00000520,0,0.033600,0.001500,-0.001500,0,2.430,0.210,-0.210,0,,,,,,,,,89.430,0.160,-0.160,0,0.23,0.01,-0.01,0,0.21,0.03,-0.03,0,-2.264,0.061,-0.064,0
3.58192320,0.00000240,-0.00000240,0,0.039440,0.000390,-0.000400,0,12.690,0.330,-0.330,0,825.00000,20.00000,-19.00000,0,0.062000,0.019000,-0.019000,0,88.240,0.140,-0.130,0,0.62,0.02,-0.02,0,0.63,0.02,-0.02,0,-1.092,0.036,-0.039,0
3.58191340,0.00000170,-0.00000170,0,0.039240,0.000690,-0.000690,0,12.666,0.269,-0.269,0,816.81901,47.67426,-47.67426,0,0.083000,,,1,88.300,0.100,-0.100,0,0.62,0.01,-0.01,0,0.63,0.03,-0.03,0,-1.092,0.032,-0.035,0
3.58191940,0.00000110,-0.00000110,0,0.040000,0.001000,-0.001000,0,13.675,0.448,-0.448,0,788.21445,28.60456,-28.60456,0,0.041000,0.015000,-0.015000,0,88.000,0.100,-0.100,0,0.63,0.02,-0.02,0,0.61,0.02,-0.02,0,-1.119,0.022,-0.023,0
16.33633400,0.00002400,-0.00002300,0,0.087200,0.001300,-0.001400,0,2.120,0.080,-0.090,0,,,,,,,,,89.550,0.090,-0.070,0,0.33,0.01,-0.01,0,0.33,0.01,-0.01,0,-1.943,0.047,-0.048,0
5.53824980,0.00000570,-0.00000580,0,0.052510,0.000110,-0.000110,0,2.266,0.038,-0.038,0,,,,,,,,,89.130,0.150,-0.130,0,0.60,0.01,-0.01,0,0.63,0.01,-0.01,0,-1.127,0.030,-0.032,0
10.68871600,0.00001500,-0.00001500,0,0.081400,0.000170,-0.000170,0,2.415,0.043,-0.040,0,,,,,,,,,89.630,0.120,-0.120,0,0.60,0.01,-0.01,0,0.63,0.01,-0.01,0,-1.127,0.030,-0.032,0
4.37808100,0.00001900,-0.00001900,0,0.057900,0.001000,-0.001100,0,15.110,0.908,-0.908,0,304.16179,28.28673,-27.65107,0,0.045000,0.053000,-0.032000,0,80.300,1.700,-1.400,0,3.52,0.15,-0.14,0,1.36,0.08,-0.07,0,0.822,0.030,-0.033,0
30.08364000,0.00005000,-0.00005000,0,0.201000,0.005000,-0.005000,0,11.209,0.224,-0.224,0,95.34852,9.53485,-9.53485,0,0.150000,0.050000,-0.040000,0,88.480,0.040,-0.040,0,1.29,0.01,-0.01,0,1.19,0.03,-0.03,0,0.362,0.018,-0.019,0
7.44628000,0.00000900,-0.00000900,0,0.053400,0.003700,-0.003700,0,2.520,0.130,-0.130,0,5.40000,1.10000,-1.10000,0,0.140000,0.090000,-0.090000,0,89.340,0.390,-0.210,0,0.37,0.02,-0.02,0,0.37,0.02,-0.02,0,-1.768,0.002,-0.002,0
2.88071980,0.00000280,-0.00000270,0,0.040360,0.000740,-0.000820,0,13.260,0.717,-0.504,0,252.35576,12.39531,-12.71314,0,0.000000,,,0,83.820,0.210,-0.280,0,1.06,0.03,-0.02,0,1.06,0.06,-0.06,0,0.011,0.033,-0.027,0
1.15890000,0.00001000,-0.00002000,0,0.016400,0.001500,-0.002900,0,2.820,0.650,-0.630,0,,,,,,,,,86.360,2.490,-2.720,0,0.45,0.09,-0.09,0,0.45,0.09,-0.09,0,-1.604,0.003,-0.003,0
1.85870300,0.00002500,-0.00003500,0,0.028300,0.001100,-0.001200,0,1.910,0.120,-0.120,0,,,,,0.000000,,,0,88.200,1.200,-1.700,0,0.88,0.03,-0.03,0,0.95,0.02,-0.02,0,-0.189,0.021,-0.022,0
9.19252200,0.00006000,-0.00010000,0,0.082300,0.003300,-0.003600,0,3.100,0.130,-0.130,0,,,,,0.000000,,,0,89.610,0.270,-0.360,0,0.88,0.03,-0.03,0,0.95,0.02,-0.02,0,-0.189,0.021,-0.022,0
16.36498800,0.00004400,-0.00004400,0,0.120800,0.004800,-0.005200,0,4.070,0.150,-0.150,0,,,,,0.000000,,,0,89.250,0.084,-0.100,0,0.88,0.03,-0.03,0,0.95,0.02,-0.02,0,-0.189,0.021,-0.022,0
15.26644600,0.00001300,-0.00001300,0,0.118000,0.001000,-0.001000,0,12.170,0.430,-0.430,0,637.00000,17.00000,-17.00000,0,0.461000,0.007000,-0.007000,0,87.954,0.039,-0.041,0,0.86,0.03,-0.03,0,0.95,0.02,-0.02,0,-0.236,0.025,-0.027,0
9.95581000,0.00007600,-0.00007800,0,0.099400,0.003000,-0.003200,0,11.859,1.233,-0.695,0,473.56433,41.31769,-41.31769,0,0.101000,0.034000,-0.033000,0,86.900,1.900,-1.700,0,3.55,0.18,-0.15,0,1.31,0.07,-0.18,0,0.803,0.029,-0.031,0
3.96599100,0.00031400,-0.00033200,0,0.035900,0.000800,-0.000800,0,1.415,0.126,-0.112,0,,,,,,,,,88.640,0.960,-1.490,0,0.37,0.02,-0.01,0,0.39,0.03,-0.03,0,-1.693,0.027,-0.036,0
82.68690000,0.00030000,-0.00030000,0,0.349000,0.021000,-0.021000,0,6.800,0.310,-0.300,0,959.84179,,,1,0.250000,0.330000,-0.170000,0,89.760,0.140,-0.100,0,0.81,0.03,-0.03,0,0.89,0.05,-0.05,0,-0.377,0.020,-0.021,0
482.81910000,0.00180000,-0.00170000,0,1.152000,0.068000,-0.068000,0,9.420,0.420,-0.410,0,2946.26933,,,1,0.210000,0.290000,-0.140000,0,89.900,0.030,-0.020,0,0.81,0.03,-0.03,0,0.89,0.05,-0.05,0,-0.377,0.020,-0.021,0
7.24599000,0.00022000,-0.00021000,0,0.088800,0.001000,-0.001000,0,11.680,0.426,-0.392,0,4096.80817,184.34048,-181.16219,0,0.325000,0.020000,-0.020000,0,80.210,0.390,-0.410,0,2.74,0.05,-0.05,0,1.76,0.06,-0.06,0,1.017,0.026,-0.027,0
22.09341000,0.00005100,-0.00004700,0,0.173000,0.015000,-0.015000,0,8.183,0.291,-0.314,0,1229.99594,,,1,0.074000,,,1,87.900,0.088,-0.084,0,1.72,0.04,-0.04,0,1.41,0.07,-0.06,0,0.695,0.076,-0.122,0
4.28088000,0.00002200,-0.00002300,0,0.055500,0.001100,-0.001200,0,12.442,0.560,-0.560,0,734.18362,101.70509,-104.88337,0,0.000000,,,0,85.550,0.340,-0.330,0,1.41,0.04,-0.04,0,1.24,0.07,-0.08,0,0.380,0.033,-0.030,0
10.33111000,0.00002000,-0.00002000,0,0.097000,0.001000,-0.001000,0,11.097,0.112,-0.112,0,486.27990,9.53490,-9.53490,0,0.153000,0.006000,-0.007000,0,89.200,0.300,-0.300,0,1.66,0.02,-0.02,0,1.14,0.02,-0.01,0,0.435,0.016,-0.013,0
1.52275959,0.00000032,-0.00000035,0,0.018450,0.000590,-0.000590,0,8.474,0.269,-0.269,0,212.94503,44.49598,-44.49598,0,0.150000,,,1,88.870,0.180,-0.180,0,0.35,0.01,-0.01,0,0.34,0.01,-0.01,0,-1.836,0.064,-0.074,0
5.45883850,0.00000700,-0.00000720,0,0.065190,0.000870,-0.000820,0,4.740,0.160,-0.140,0,,,,,0.000000,,,0,88.790,0.720,-0.530,0,1.24,0.03,-0.03,0,1.24,0.05,-0.05,0,0.299,0.038,-0.039,0
17.89990000,0.00180000,-0.00130000,0,0.143900,0.001900,-0.001800,0,3.860,0.170,-0.160,0,,,,,0.000000,,,0,89.230,0.320,-0.250,0,1.24,0.03,-0.03,0,1.24,0.05,-0.05,0,0.299,0.038,-0.039,0
1.26523280,0.00000050,-0.00000050,0,0.015900,0.000100,-0.000100,0,11.545,0.336,-0.336,0,147.15455,26.06193,-27.96890,0,0.330000,,,1,88.900,0.400,-0.400,0,0.35,0.01,-0.01,0,0.34,0.01,-0.01,0,-1.851,0.018,-0.019,0
1.26523248,0.00000012,-0.00000012,0,0.016480,0.000270,-0.000270,0,11.870,0.224,-0.224,0,166.85991,20.34102,-20.34102,0,0.048000,,,1,88.190,0.140,-0.140,0,0.36,0.01,-0.01,0,0.37,0.02,-0.02,0,-1.836,0.034,-0.037,0
1.63075700,0.00000100,-0.00000100,0,0.019900,0.000200,-0.000200,0,11.600,0.300,-0.300,0,343.00000,18.00000,-17.00000,0,0.020000,0.020000,-0.014000,0,88.210,0.240,-0.220,0,0.39,0.01,-0.01,0,0.39,0.01,-0.01,0,-1.712,0.034,-0.037,0
6.38759700,0.00001900,-0.00001800,0,0.052000,0.005000,-0.004000,0,9.303,0.673,-0.673,0,127.13136,28.60456,-31.78284,0,0.000000,,,0,89.100,0.300,-0.300,0,0.54,0.03,-0.03,0,0.53,0.02,-0.02,0,-1.310,0.042,-0.047,0
2.32665080,0.00000300,-0.00000300,0,0.029600,0.000350,-0.000350,0,5.820,0.190,-0.190,0,61.50000,9.70000,-9.30000,0,0.000000,,,0,88.080,0.510,-0.410,0,0.61,0.01,-0.01,0,0.64,0.02,-0.02,0,-1.095,0.010,-0.010,0
3.79262200,0.00000620,-0.00000620,0,0.040410,0.000750,-0.000750,0,10.604,0.235,-0.235,0,130.94530,12.71314,-12.71314,0,0.054000,,,1,87.150,0.067,-0.067,0,0.59,0.01,-0.01,0,0.61,0.03,-0.03,0,-1.213,0.033,-0.036,0
3.79262200,0.00001000,-0.00001000,0,0.040000,0.000500,-0.000500,0,9.700,0.500,-0.500,0,135.00000,17.00000,-18.00000,0,0.060000,0.070000,-0.040000,0,87.500,0.200,-0.200,0,0.56,0.02,-0.02,0,0.59,0.02,-0.03,0,-1.244,0.013,-0.012,0
1.23914910,0.00000170,-0.00000170,0,0.012230,0.000360,-0.000360,0,0.903,0.052,-0.052,0,,,,,0.000000,,,0,86.800,0.280,-0.280,0,0.19,0.01,-0.01,0,0.16,0.01,-0.01,0,-2.461,0.026,-0.027,0
75.12375000,0.00019000,-0.00018000,0,0.332000,0.016000,-0.016000,0,11.310,0.404,-0.392,0,419.53350,31.78284,-31.78284,0,0.018000,0.026000,-0.013000,0,89.643,0.069,-0.061,0,1.06,0.04,-0.04,0,0.89,0.06,-0.03,0,1.057,0.093,-0.093,0
14.57407100,0.00002600,-0.00002600,0,0.129100,0.002000,-0.002100,0,12.173,0.460,-0.426,0,1147.36055,47.67426,-47.67426,0,0.298000,0.022000,-0.020000,0,86.240,0.190,-0.220,0,1.50,0.04,-0.04,0,1.35,0.06,-0.07,0,0.547,0.019,-0.018,0
6.98390950,0.00000510,-0.00000510,0,0.072300,0.001300,-0.001300,0,12.229,0.314,-0.280,0,1910.14873,76.27882,-73.10053,0,0.151000,0.012000,-0.011000,0,89.080,0.520,-0.380,0,1.23,0.03,-0.03,0,1.03,0.06,-0.06,0,0.227,0.022,-0.018,0
0.44657300,0.00003200,-0.00002100,0,0.010640,0.000130,-0.000130,0,1.450,0.110,-0.110,0,3.20000,0.80000,-0.80000,0,0.000000,,,0,,,,,0.83,0.02,-0.02,0,0.81,0.03,-0.03,0,-0.282,0.014,-0.014,0
0.44656880,0.00000070,-0.00000080,0,0.010600,0.000100,-0.000100,0,1.425,0.037,-0.037,0,2.00000,0.23000,-0.23000,0,0.000000,,,0,87.200,1.900,-2.100,0,0.84,0.01,-0.01,0,0.81,0.04,-0.04,0,-0.273,0.023,-0.024,0
0.44656880,0.00000080,-0.00000080,0,0.010600,0.000400,-0.000400,0,1.370,0.040,-0.040,0,2.24000,0.20000,-0.20000,0,0.000000,,,0,87.900,1.800,-1.800,0,0.83,0.02,-0.02,0,0.81,0.03,-0.03,0,-0.282,0.014,-0.014,0
10.77892000,0.00015000,-0.00015000,0,0.088800,0.001100,-0.001100,0,2.900,0.130,-0.130,0,7.00000,2.30000,-2.30000,0,0.000000,,,0,,,,,0.83,0.02,-0.02,0,0.81,0.03,-0.03,0,-0.282,0.014,-0.014,0
10.77883100,0.00003400,-0.00003600,0,0.088400,0.000900,-0.000900,0,2.910,0.040,-0.040,0,5.39000,0.69000,-0.68000,0,0.030000,0.035000,-0.021000,0,89.690,0.210,-0.310,0,0.84,0.01,-0.01,0,0.81,0.04,-0.04,0,-0.273,0.023,-0.024,0
10.77883100,0.00003600,-0.00003600,0,0.089000,0.003000,-0.003000,0,2.910,0.040,-0.040,0,6.60000,0.73000,-0.73000,0,,,,,,,,,0.83,0.02,-0.02,0,0.81,0.03,-0.03,0,-0.282,0.014,-0.014,0
25.71240000,0.00020000,-0.00020000,0,0.159000,0.006000,-0.006000,0,2.820,0.070,-0.070,0,12.15000,1.10000,-1.10000,0,,,,,,,,,0.83,0.02,-0.02,0,0.81,0.03,-0.03,0,-0.282,0.014,-0.014,0
25.71240000,0.00010000,-0.00020000,0,0.158000,0.002000,-0.002000,0,2.820,0.070,-0.070,0,13.20000,1.00000,-0.90000,0,0.122000,0.054000,-0.048000,0,89.400,0.210,-0.110,0,0.84,0.01,-0.01,0,0.81,0.04,-0.04,0,-0.273,0.023,-0.024,0
77.03000000,0.25000000,-0.24000000,0,0.328000,0.003000,-0.003000,0,2.550,0.120,-0.130,0,12.60000,1.40000,-1.40000,0,0.079000,0.058000,-0.050000,0,89.800,0.130,-0.100,0,0.84,0.01,-0.01,0,0.81,0.04,-0.04,0,-0.273,0.023,-0.024,0
77.03000000,0.25000000,-0.25000000,0,0.330000,0.010000,-0.010000,0,2.550,0.130,-0.130,0,13.60000,1.40000,-1.40000,0,,,,,,,,,0.83,0.02,-0.02,0,0.81,0.03,-0.03,0,-0.282,0.014,-0.014,0
1.65114400,0.00001800,-0.00001800,0,0.027340,0.000610,-0.000530,0,11.433,7.958,-3.251,0,464.98529,31.78300,-30.51168,0,0.072000,0.083000,-0.050000,0,78.380,0.710,-0.850,0,1.09,0.01,-0.01,0,1.00,0.07,-0.06,0,0.033,0.011,-0.012,0
1.43445550,0.00000360,-0.00000360,0,0.018288,0.000279,-0.000279,0,1.090,0.070,-0.070,0,4.30000,,,1,,,,,89.300,0.600,-0.600,0,0.38,0.02,-0.02,0,0.38,0.02,-0.02,0,-1.792,0.005,-0.005,0
4.16475300,0.00038000,-0.00042700,0,0.035200,0.001100,-0.001100,0,1.625,0.192,-0.128,0,,,,,,,,,88.670,0.890,-1.650,0,0.33,0.01,-0.01,0,0.34,0.03,-0.03,0,-1.830,0.037,-0.037,0
0.85743470,0.00004240,-0.00004240,0,0.010777,0.000162,-0.000162,0,1.030,0.050,-0.050,0,4.00000,,,1,,,,,87.200,0.500,-0.500,0,0.24,0.01,-0.01,0,0.23,0.01,-0.01,0,-2.329,0.008,-0.008,0
1.38887250,0.00008270,-0.00008270,0,0.015410,0.000240,-0.000240,0,1.180,0.070,-0.070,0,,,,,,,,,87.300,0.300,-0.300,0,0.26,0.01,-0.01,0,0.25,0.01,-0.01,0,-2.198,0.007,-0.008,0
4.66159830,0.00000250,-0.00000160,0,0.067800,0.003100,-0.002600,0,18.977,0.583,-0.639,0,138.25536,27.33324,-26.06193,0,0.390000,,,1,86.730,0.600,-0.220,0,1.73,0.06,-0.06,0,1.45,0.09,-0.09,0,0.768,0.010,-0.011,0
5.09881790,0.00000450,-0.00000460,0,0.048250,0.000650,-0.000660,0,3.760,0.150,-0.150,0,,,,,0.220000,0.280000,-0.120000,0,87.470,0.180,-0.300,0,0.55,0.02,-0.02,0,0.58,0.02,-0.02,0,-1.288,0.012,-0.013,0
6.40251300,0.00003100,-0.00005400,0,0.070800,0.005200,-0.005900,0,9.236,0.314,-0.325,0,96.30201,21.93016,-22.88365,0,0.420000,,,1,86.620,0.770,-0.540,0,1.42,0.05,-0.05,0,1.31,0.08,-0.08,0,0.474,0.010,-0.010,0
3.40956750,0.00000700,-0.00000690,0,0.048600,0.000800,-0.000940,0,11.882,0.460,-0.381,0,2011.86390,92.17070,-98.52730,0,0.072000,0.021000,-0.023000,0,88.410,1.000,-0.930,0,1.34,0.05,-0.04,0,1.31,0.07,-0.07,0,0.394,0.066,-0.052,0
5.00377750,0.00000480,-0.00000480,0,0.066080,0.000980,-0.001100,0,19.851,0.673,-0.628,0,279.69040,50.85280,-50.85280,0,0.050000,0.054000,-0.035000,0,82.540,0.420,-0.590,0,2.08,0.06,-0.06,0,1.54,0.07,-0.08,0,0.834,0.025,-0.036,0
1.97714300,0.00000300,-0.00000300,0,0.025000,0.000800,-0.000800,0,5.250,0.170,-0.170,0,23.60000,3.30000,-3.30000,0,0.000000,,,0,87.210,0.240,-0.240,0,0.42,0.01,-0.01,0,0.42,0.01,-0.01,0,-1.614,0.021,-0.016,0
9.97701000,0.00024000,-0.00028000,0,0.063700,0.006400,-0.006000,0,1.010,0.094,-0.087,0,,,,,0.032000,0.050000,-0.024000,0,89.670,0.230,-0.320,0,0.42,0.03,-0.03,0,0.42,0.01,-0.01,0,-1.633,0.020,-0.021,0
9.97702000,0.00024000,-0.00028000,0,0.067700,0.001100,-0.001100,0,1.037,0.065,-0.064,0,,,,,0.081000,0.095000,-0.058000,0,89.660,0.240,-0.290,0,0.42,0.02,-0.02,0,0.41,0.02,-0.02,0,-1.635,0.048,-0.050,0
9.97721900,0.00004100,-0.00003800,0,0.067700,0.001100,-0.001100,0,0.914,0.053,-0.049,0,,,,,0.075000,0.093000,-0.054000,0,89.600,0.270,-0.290,0,0.42,0.02,-0.01,0,0.41,0.02,-0.02,0,-1.640,0.047,-0.046,0
16.05109800,0.00008900,-0.00009200,0,0.092500,0.008800,-0.008300,0,2.630,0.240,-0.230,0,,,,,0.033000,0.063000,-0.025000,0,88.900,0.080,-0.110,0,0.42,0.03,-0.03,0,0.42,0.01,-0.01,0,-1.633,0.020,-0.021,0
16.05113700,0.00002000,-0.00002000,0,0.092900,0.001500,-0.001500,0,2.600,0.140,-0.130,0,,,,,0.068000,0.070000,-0.049000,0,88.903,0.071,-0.087,0,0.42,0.02,-0.01,0,0.41,0.02,-0.02,0,-1.640,0.047,-0.046,0
16.05111000,0.00006200,-0.00006300,0,0.092900,0.001500,-0.001500,0,2.650,0.160,-0.150,0,,,,,0.078000,0.075000,-0.056000,0,88.868,0.083,-0.100,0,0.42,0.02,-0.02,0,0.41,0.02,-0.02,0,-1.635,0.048,-0.050,0
37.42396000,0.00039000,-0.00035000,0,0.163300,0.002700,-0.002700,0,1.073,0.059,-0.054,0,,,,,0.042000,0.045000,-0.030000,0,89.800,0.120,-0.100,0,0.42,0.02,-0.01,0,0.41,0.02,-0.02,0,-1.640,0.047,-0.046,0
37.42600000,0.00070000,-0.00100000,0,0.163000,0.015000,-0.015000,0,1.190,0.110,-0.110,0,,,,,0.032000,0.054000,-0.023000,0,89.730,0.150,-0.120,0,0.42,0.03,-0.03,0,0.42,0.01,-0.01,0,-1.633,0.020,-0.021,0
37.42475000,0.00036000,-0.00040000,0,0.163300,0.002600,-0.002700,0,1.144,0.062,-0.061,0,,,,,0.111000,0.140000,-0.078000,0,89.790,0.140,-0.120,0,0.42,0.02,-0.02,0,0.41,0.02,-0.02,0,-1.635,0.048,-0.050,0
27.80978000,0.00046000,-0.00040000,0,0.134000,0.002200,-0.002200,0,0.953,0.089,-0.075,0,,,,,0.059000,0.057000,-0.042000,0,89.600,0.210,-0.160,0,0.42,0.02,-0.01,0,0.41,0.02,-0.02,0,-1.640,0.047,-0.046,0
9.53136100,0.00001800,-0.00001700,0,0.079280,0.000960,-0.000910,0,2.049,0.012,-0.080,0,,,,,0.540000,0.260000,-0.200000,0,88.220,1.100,-0.530,0,0.67,0.02,-0.02,0,0.73,0.03,-0.03,0,-0.728,0.014,-0.014,0
51.69906000,0.00017000,-0.00017000,0,0.244700,0.003000,-0.002800,0,2.701,0.092,-0.082,0,,,,,0.089000,0.083000,-0.056000,0,89.780,0.140,-0.110,0,0.67,0.02,-0.02,0,0.73,0.03,-0.03,0,-0.728,0.014,-0.014,0
84.83960000,0.00043000,-0.00040000,0,0.340500,0.004100,-0.003900,0,2.474,0.090,-0.082,0,,,,,0.073000,0.064000,-0.049000,0,89.817,0.110,-0.066,0,0.67,0.02,-0.02,0,0.73,0.03,-0.03,0,-0.728,0.014,-0.014,0
4.88476500,0.00001900,-0.00002400,0,0.061800,0.003600,-0.003900,0,1.992,0.085,-0.090,0,5.72000,0.70000,-0.68000,0,0.046000,0.056000,-0.033000,0,88.850,0.770,-0.820,0,0.95,0.01,-0.01,0,0.96,0.05,-0.03,0,-0.086,0.010,-0.011,0
2.32602100,0.00000100,-0.00000100,0,0.020700,0.000800,-0.000800,0,1.422,0.108,-0.086,0,,,,,,,,,88.130,1.250,-1.690,0,0.24,0.01,-0.01,0,0.22,0.02,-0.02,0,-2.260,0.030,-0.033,0
8.24661000,0.00005000,-0.00004000,0,0.065200,0.001500,-0.001500,0,1.850,0.130,-0.130,0,4.00000,0.90000,-0.90000,0,0.060000,0.030000,-0.020000,0,89.650,0.220,-0.370,0,0.54,0.02,-0.02,0,0.54,0.03,-0.03,0,-1.310,0.017,-0.018,0
15.66530000,0.00040000,-0.00030000,0,0.100000,0.002400,-0.002400,0,2.020,0.140,-0.140,0,5.30000,1.80000,-1.80000,0,0.040000,0.020000,-0.010000,0,89.510,0.250,-0.210,0,0.54,0.02,-0.02,0,0.54,0.03,-0.03,0,-1.310,0.017,-0.018,0
4.63361100,0.00000100,-0.00000100,0,0.060000,0.003000,-0.003000,0,15.400,0.500,-0.500,0,878.00000,77.00000,-72.00000,0,0.210000,0.040000,-0.040000,0,84.700,0.300,-0.400,0,1.71,0.05,-0.05,0,1.40,0.05,-0.05,0,0.760,0.046,-0.052,0
8.02400150,0.00000770,-0.00000720,0,0.057800,0.001800,-0.001800,0,2.734,0.085,-0.085,0,19.10000,,,1,0.190000,0.090000,-0.110000,0,88.980,0.510,-0.170,0,0.41,0.01,-0.01,0,0.40,0.01,-0.01,0,-1.702,0.010,-0.012,0
1.39297800,0.00001800,-0.00001700,0,0.021770,0.000320,-0.000320,0,2.926,0.202,-0.191,0,18.46700,1.84300,-1.87500,0,,,,,83.650,0.390,-0.380,0,0.69,0.03,-0.03,0,0.71,0.03,-0.03,0,-0.710,0.058,-0.060,0
3.27971780,0.00000140,-0.00000140,0,0.044350,0.001000,-0.000980,0,14.067,0.437,-0.437,0,349.61125,25.42627,-22.24799,0,0.150000,,,1,86.800,0.500,-0.440,0,1.31,0.04,-0.04,0,1.08,0.08,-0.07,0,0.253,0.022,-0.021,0
14.36256500,0.00009000,-0.00009000,0,0.105400,0.002100,-0.002100,0,1.664,0.114,-0.113,0,,,,,,,,,89.260,0.470,-3.860,0,0.72,0.03,-0.03,0,0.76,0.05,-0.04,0,-0.560,0.012,-0.012,0
10.62656000,0.00007000,-0.00007000,0,0.092000,0.005000,-0.005000,0,11.994,0.224,-0.224,0,301.93850,22.24810,-22.24810,0,0.125000,,,1,88.200,0.300,-0.500,0,1.39,0.02,-0.02,0,1.28,0.03,-0.02,0,0.431,0.016,-0.016,0
10.87720000,0.00030000,-0.00030000,0,0.056000,0.019000,-0.012000,0,2.426,0.163,-0.152,0,,,,,,,,,88.190,1.260,-0.876,0,0.53,0.02,-0.02,0,0.56,0.03,-0.03,0,-1.292,0.092,-0.117,0
83.99970000,0.00060000,-0.00070000,0,0.312000,0.023000,-0.058000,0,2.167,0.130,-0.118,0,,,,,,,,,89.830,0.130,-0.200,0,0.53,0.02,-0.02,0,0.56,0.03,-0.03,0,-1.292,0.092,-0.117,0
